Month,Metric,Score
12,test_accuracy,0.7559523809523809
12,test_accuracy,0.7377450980392157
12,test_precision,0.7803889789303079
12,test_precision,0.7559912854030502
12,test_precision,0.7412162162162163
12,test_precision,0.7832550860719875
12,test_precision,0.7588597842835131
12,test_f1,0.7251506024096385
12,test_f1,0.7438370846730976
12,test_f1,0.7562909341606343
12,test_f1,0.741756206002223
12,test_f1,0.7245310776020595
13,test_accuracy,0.72
13,test_accuracy,0.7299128751210068
13,test_accuracy,0.7266860277508874
13,test_accuracy,0.7344304614391739
13,test_accuracy,0.7263633430138754
13,test_precision,0.7466960352422908
13,test_precision,0.7705927636643572
13,test_precision,0.7441860465116279
13,test_precision,0.7555238774055595
13,test_precision,0.7326599326599327
13,test_f1,0.7008959338387319
13,test_f1,0.7051778795350476
